listing_name,listing_url,listing_image,shop_name,size_options,shop_location,allows_returns,total_shop_sales,shop_reviews_count,shop_5_star_rating_percentage,shop_4_star_rating_percentage,shop_3_star_rating_percentage,shop_2_star_rating_percentage,shop_1_star_rating_percentage,item_reviews_count,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,start_price,ship_cost_germany
Baby Girl Baptism Dress - Bonnet - Shoes | White Flower Girl Dress | Baptism Dress for Toddler Girl | Christening Gown Girl,https://www.etsy.com/listing/1242977626/baby-girl-baptism-dress-bonnet-shoes?click_key=f75a547e7f2ca4989a33d1424258a5d2efbe346f%3A1242977626&click_sum=52b0d3bb&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-163-5&pro=1&frs=1&sts=1,https://i.etsystatic.com/14581491/r/il/7510c1/3965475422/il_340x270.3965475422_gpu8.jpg,BattesimoLove,0,Ukraine,0,8584,1589,0.97,0.02,0.01,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,182.57,0.0
"Flower girl dress, Bohemian Boho Flower girl dress, White Lace Tulle Girls Dress, Lace flower girl dress, Junior Bridesmaid dress, Ivy dress",https://www.etsy.com/listing/946704773/flower-girl-dress-bohemian-boho-flower?click_key=a3baedb3623533d6c98a914f153b8641f11a04dc%3A946704773&click_sum=9110a953&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-163-6,https://i.etsystatic.com/12618968/c/2500/1987/0/480/il/093f74/2858171207/il_340x270.2858171207_dj14.jpg,MissDandyAtelier,6,Spain,1,7935,983,0.91,0.06,0.02,0.0,0.02,0,N.A.,N.A.,N.A.,N.A.,29.5,10.0
"Flower girl dress, Bohemian Flower Girl Dress, rustic flower girl dress, boho flower girl dress, lace flower girl dress, boho wedding dress",https://www.etsy.com/listing/970468673/flower-girl-dress-bohemian-flower-girl?click_key=9e80321d07af37f92b84c9b41c021bca10bafcc5%3A970468673&click_sum=70dd5223&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-163-7&pro=1&sts=1,https://i.etsystatic.com/6972338/r/il/e60d25/2902210632/il_340x270.2902210632_5ooj.jpg,Thelittlekitten23,4,"Elmer, NJ",1,56591,7786,0.0,0.0,0.0,0.0,0.0,5,"My niece loves her dress and fits her to a ""T""!",The dress is absolutely beautiful.  It is exactly what is described.  Can't wait for the wedding.,"Love it, though wish it came a bit sooner",Much more beautiful in person excellent quality,79.12,28.16
Fox girls Dress original play pinafore in orange corduroy,https://www.etsy.com/listing/83324329/fox-girls-dress-original-play-pinafore?click_key=6361b5fb4a712c327b39d48a20fff4f9fb87a073%3A83324329&click_sum=2492009d&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-163-8,https://i.etsystatic.com/6359201/r/il/d0a098/606513059/il_340x270.606513059_f6dn.jpg,wildthingsdresses,8,United Kingdom,1,12338,1969,0.0,0.0,0.0,0.0,0.0,163,"It was perfect for my daughter's first birthday party, which had a woodland creature theme.  An absolutely adorable dress and very well made.","This little dress was perfection in every way, it is flawlessly made! Wish I could give it  a million stars!!!! We had family photos done and I ordered this dress especially for it!",My little girl loved this dress - thanks for lengthening it - it was the perfect size.,"The dress was beautiful!! Fit perfect! My daughter looks adorable in it and loved it...definitely recommend, arrival was on time and communicating with vendor was excellent..",63.71,9.13
"Flower girl dress satin, Girl dress tutu, White flower dresses, Dusty rose girl dress, Girl dress with train, Ball gown",https://www.etsy.com/listing/1086369613/flower-girl-dress-satin-girl-dress-tutu?click_key=612a9e3b40391530b41c1ef8dbdf8bc2df1662bc%3A1086369613&click_sum=1f5c6f32&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-164-1&frs=1,https://i.etsystatic.com/21959712/c/959/763/0/397/il/e62321/3383114669/il_340x270.3383114669_ee11.jpg,QueenAndPrincessShop,0,Ukraine,0,811,142,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,172.01,0.0
Flower girl dress Dusty rose flower girl dress Tulle flower girl dress tutu girl dress Satin girl dress Flower girl dress with train,https://www.etsy.com/listing/908017796/flower-girl-dress-dusty-rose-flower-girl?click_key=7fc5ed4498e3095fb6eb91db43c10d8a15ea8c2c%3A908017796&click_sum=6f36d851&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-164-2&pro=1&frs=1,https://i.etsystatic.com/21512279/c/2000/1589/0/1025/il/223f92/3725271786/il_340x270.3725271786_4f1h.jpg,ColibriFashionStudio,0,"Feasterville Trevose, PA",0,6364,1201,0.0,0.04,0.0,0.0,0.01,180,"My daughter was a flower girl in my cousins wedding and this dress was a dream! She looked like an absolute angel. I ordered a size too big in case she grew, but I shouldn't have. Totally my fault. It came quickly and it was perfect!","Although I requested the dress at a difficult time from seller, they were able to get the dress done. The dress was absolutely beautiful and my daughter almost took the attention from the bride. Even with measurements the dress was shorter than expected but we made it work. Got the dress hours before the wedding.  God is good. Gorgeous dress.",The dress was stunning for the event. Everyone loved my daughter's dress.,"I didn't feel it was appropriate to post a picture as the dress was for my cousins daughter for my wedding. I just wanted to say that the dress was beautiful and honestly, pictures don't even do it justice. When she tried the dress on, it was so much better then expected. Her mother even cried because of how great the dress looked on her. Exceeded expectations for sure.",137.89,26.38
"First Communion Dress Long beautiful beaded collar, Short Sleeves, Off the Shoulder, Princess Cut, Girls Size 12, Pageant Wear, Confirmation",https://www.etsy.com/listing/182769135/first-communion-dress-long-beautiful?click_key=0ccca4589741a47ab2748285bc9ca91468f7b8d1%3A182769135&click_sum=38dedfeb&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-164-3,https://i.etsystatic.com/8156430/r/il/cdd074/576788504/il_340x270.576788504_iy39.jpg,CecysChildren,0,"Bonita, CA",0,5426,953,0.92,0.05,0.01,0.0,0.02,0,N.A.,N.A.,N.A.,N.A.,111.77,25.33
Full Sleeve Cute Reindeer Girls Dress | Birthday and Christmas Gift Dresses for Girls 2-8 Years and Personalized Birthday and Christmas Card,https://www.etsy.com/listing/1101902567/full-sleeve-cute-reindeer-girls-dress?click_key=6098997a103840bea79e761a6e2aa7328ab2f339%3A1101902567&click_sum=cc126a84&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-164-4&pro=1&sts=1,https://i.etsystatic.com/23296684/r/il/4ed0f0/4190781363/il_340x270.4190781363_spa4.jpg,SkipStars,7,United Kingdom,1,3105,509,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,8.68,2.91
"Blue flower girl dress with train, birthday girl dress, silver lace dress, wedding baby dress, first birthday dress, photoshoot princess",https://www.etsy.com/listing/1109234259/blue-flower-girl-dress-with-train?click_key=f384c036e4df99f3eabdb0aa1f31afe29aa6b319%3A1109234259&click_sum=850da942&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-164-5&pro=1&frs=1&sts=1,https://i.etsystatic.com/17609221/c/537/426/43/130/il/c1f588/4273321209/il_340x270.4273321209_8d4l.jpg,MotherDaughterUA,0,"Feasterville Trevose, PA",0,2040,478,0.9,0.04,0.02,0.01,0.03,0,N.A.,N.A.,N.A.,N.A.,176.45,0.0
"Satin flower girl dress, Communion dress, White satin dress baby,Flower girl dress sleeves,Girl wedding dresses,Flower girl dress,Tutu dress",https://www.etsy.com/listing/1140517954/satin-flower-girl-dress-communion-dress?click_key=3b7d2b957b1aff20a6acc482109457ba4308a390%3A1140517954&click_sum=e944e8b7&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-164-6&pro=1&frs=1,https://i.etsystatic.com/21818448/c/2000/1589/0/589/il/0f15c7/3622832133/il_340x270.3622832133_e1ds.jpg,BoutiqueDeCharme,0,Ukraine,0,7041,1559,0.97,0.03,0.01,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,135.63,0.0
"Ivory flower girl dress with train, butterflies style girl dress, birthday butterfly baby girl dress, first birthday dress, wedding baby",https://www.etsy.com/listing/1064345912/ivory-flower-girl-dress-with-train?click_key=2c3d0d71ecf51e8ea0331dd29764418fdbee0174%3A1064345912&click_sum=54967eec&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-164-7&pro=1&frs=1,https://i.etsystatic.com/15542177/c/2000/1589/0/786/il/6bb451/3304382908/il_340x270.3304382908_t117.jpg,LilylandUAStore,10,"Feasterville Trevose, PA",0,1941,426,0.87,0.05,0.01,0.01,0.06,0,N.A.,N.A.,N.A.,N.A.,25.12,0.0
Girls Princess Dress for Isabela Halloween Dress up for Encanto with Headband,https://www.etsy.com/listing/1244540304/girls-princess-dress-for-isabela?click_key=8b7343651d94180740b8763e532ec3d78af8fd8e%3A1244540304&click_sum=58392840&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-164-8&pro=1&frs=1,https://i.etsystatic.com/34661049/r/il/48799a/3994148734/il_340x270.3994148734_eyz1.jpg,ClickTheMallCrafts,8,United Kingdom,0,611,96,0.0,0.0,0.0,0.0,0.0,15,"Really lovely dress, that my daughter thoroughly enjoyed wearing today. The dress does run big, so I had to alter the size, but apart from that it’s perfect.","This princess dress and accessories are perfet for dress up Encanto Isabella, it's more than a dress up costume, My daughter can wear so many times, great details and good quality for the price, fast shipping too ,Thank you for the good service.","I purchased this dress for my daughter’s upcoming 6 birthday. She absolutely love it, the quality is good, size fits her well based on the size chart. Very good online shopping experience. Thanks!","This dress is so beautiful and good quality. I ordered it for her birthday on September. The sizing was right on track, I ordered larger so it would fit for new years. It looks like the real dress which is so fun. My daughter loves it.",14.32,0.0
"First communion, Ivory girl dresses, Satin girl dress, Princess girl dress, Flower girl dress tulle, Boho flower girl dress, White dress",https://www.etsy.com/listing/1083977420/first-communion-ivory-girl-dresses-satin?click_key=0ae663f7c6243ce69c874ad155f11576fd3708b6%3A1083977420&click_sum=22f03ccc&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-165-1&pro=1&frs=1,https://i.etsystatic.com/21512279/r/il/df1d85/3840238895/il_340x270.3840238895_fmu9.jpg,ColibriFashionStudio,0,"Feasterville Trevose, PA",0,6364,1201,0.0,0.0,0.0,0.0,0.0,10,WE ORDERED 4 DRESSES FROM MARIA AND ALL 4 WERE PERFECT!!!! NOT ONE EVEN NEEDED ANY ALTERATIONS. THANKS AGAIN MARIA!!!,The dress is perfect and the customer service is 5 stars ! Very a tentative. I was nervous about ordering outside the US but it was a very easy and fast process !!,We ordered 4 dress from Maria in the Ukraine. They arrived in perfect condition!!! Her dresses exceeded our expectations and we couldn't be happier. Thank You Maria!!! WELL DONE!!!!,Beautiful dress!,137.89,26.38
"Ivory Flower Girl Dress, Gold Flower Girl Dress, Toddler Flower Girl Dress, Tulle Flower Girl Dress, Gold Embroidery Flower Girl Dress",https://www.etsy.com/listing/755458235/ivory-flower-girl-dress-gold-flower-girl?click_key=37db3cf5e29df768a4120f8b59a3a33c36a0255a%3A755458235&click_sum=b232be51&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-165-2&frs=1,https://i.etsystatic.com/8065067/c/1785/1419/99/114/il/4f9188/2097884860/il_340x270.2097884860_asu7.jpg,AlexDress,0,China,0,4073,557,0.0,0.0,0.0,0.0,0.0,4,"So much prettier in person! This is a steal at this price! I love that it isn’t itchy on the inside either which is key for my daughter. You do have to wait a while as it is shipped from overseas, so make sure to order at least 8 weeks before your event. Totally worth the wait!",Perfect length fit and design. My daughter loved it! It was beautiful in the wedding. Nervous it wouldn’t get here on time - got here four days before the wedding so order well in advance. Absolutely beautiful. Thank you!,Dress is beautiful. I can’t wait to see my flower girls on the day of my wedding. Fits great.,N.A.,99.58,0.0
"Crochet Flower Girl dress, Boho Lace Flower Girl Dresses, Lace Flower Girl Dress Ivory, Lace Dress For Little Girls, Boho Flower Girl Dress",https://www.etsy.com/listing/675278155/crochet-flower-girl-dress-boho-lace?click_key=fcf7ac0e36cbfa485b4c6f91838fd72480c935e3%3A675278155&click_sum=342b8078&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-165-3,https://i.etsystatic.com/16729151/r/il/a37d2d/1750107344/il_340x270.1750107344_34ju.jpg,summerlysydney,0,"Redmond, WA",1,903,128,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,150.63,27.1
1st birthday Dress /Baby Girl Christening Gown /Baptism Outfit/ birthday dress/ toddler  dress/ princess birthday  dress/ flower girl dress,https://www.etsy.com/listing/1069334761/1st-birthday-dress-baby-girl-christening?click_key=01db310038fad9e086d81b0fdbd871fd44465dc5%3A1069334761&click_sum=c499e629&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-165-4&cns=1,https://i.etsystatic.com/21743761/c/1690/1343/0/137/il/047e6e/3270718712/il_340x270.3270718712_lvo4.jpg,LadyVersus,11,United Kingdom,0,2105,383,0.84,0.07,0.02,0.01,0.06,0,N.A.,N.A.,N.A.,N.A.,117.5,24.09
Girls Muslin Sleeveless Dress Cotton Dark Blue,https://www.etsy.com/listing/538377925/girls-muslin-sleeveless-dress-cotton?click_key=231be7bcc896a8a71f98169b60effb1c8b4386d7%3A538377925&click_sum=5a90c62c&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-165-5&sts=1,https://i.etsystatic.com/8250676/c/2409/1914/0/535/il/0a67b1/3488067759/il_340x270.3488067759_ouz8.jpg,LillyRoseStories,9,Poland,1,2790,643,0.0,0.0,0.0,0.0,0.0,4,N.A.,N.A.,N.A.,N.A.,31.0,6.0
Aqua Organza Ruffle Dress Purple Satin Sash Flower Girl Wedding Graduation Easter Holiday Junior Toddler Recital Pageant Birthday Spring,https://www.etsy.com/listing/507355424/aqua-organza-ruffle-dress-purple-satin?click_key=c763f39c56a1a37779ac6df68e2644b2e39d8d19%3A507355424&click_sum=64ea7a74&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-165-6&pro=1,https://i.etsystatic.com/14459143/c/2184/1734/9/348/il/062843/1552079681/il_340x270.1552079681_o0ad.jpg,ToddlersAndTulle,41,"Maywood, CA",0,33745,5266,0.9,0.05,0.02,0.01,0.02,0,N.A.,N.A.,N.A.,N.A.,49.69,32.7
Tulle Satin Flower Girl Dress Baby Dress Baby Satin Dress Baby Baptism Dress,https://www.etsy.com/listing/817707125/tulle-satin-flower-girl-dress-baby-dress?click_key=3986e59bd5f5770bb0a49042b6405e4e19ada862%3A817707125&click_sum=1778a2f6&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-165-7,https://i.etsystatic.com/17250459/r/il/b1ccbe/2628271105/il_340x270.2628271105_212w.jpg,TheBrideShoppe,14,"El Cajon, CA",1,10923,1338,0.0,0.0,0.0,0.0,0.0,9,"This was really adorable on my daughter, who was a flower girl in her aunt’s wedding. Originally I ordered her size, but it was big on her so shop sent me a second dress quite quickly a few weeks before the wedding, which was wonderful. I sewed some purple flowers on it so that it matched the bridesmaid dress color. It was super cute and my daughter seemed comfortable all day!",Seller was so helpful! She worked with me to make sure the dress was just the right size and it was! Fits perfectly and is absolutely beautiful!,"Love, love, LOVE our flower girl dress!!! It could not be more perfect ! It fits like a glove and looks adorable on our daughter. Very happy with this product and the amazing customer service!",I got the wrong color but it was still a beautiful dress and you couldn't tell in photos! The shop owner reached out to correct the issue but there is no need! I appreciate it.,50.17,25.52
Red Flower Girl Dress | Red Tutu Dress | Sparkle Birthday Dress for Girls | Photoshoot Dress | Fairy Dress | Holiday Dress | Handmade,https://www.etsy.com/listing/1099013247/red-flower-girl-dress-red-tutu-dress?click_key=76ae0d408a49ad595ab5028661d319cb8cd7c17d%3A1099013247&click_sum=255be2b9&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-165-8,https://i.etsystatic.com/30422451/c/911/724/31/0/il/24fc38/3531111977/il_340x270.3531111977_78ow.jpg,BellaLunaGowns,10,"Thousand Oaks, CA",0,73,24,0.79,0.08,0.04,0.0,0.08,0,N.A.,N.A.,N.A.,N.A.,579.36,90.03
"Gold and black flower girl dresses, gold sequin and black tutu dress, black junior bridesmaid dress , Christmas dress girl, black tutu dress",https://www.etsy.com/listing/683582803/gold-and-black-flower-girl-dresses-gold?click_key=dafd53cfd3bb27564f5379a6b10e91476b690794%3A683582803&click_sum=5ba9e37f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-166-1,https://i.etsystatic.com/7899903/c/1376/1092/0/11/il/e8c972/1791268072/il_340x270.1791268072_nrt6.jpg,DearMimiDress,12,Indonesia,0,3479,561,0.91,0.06,0.01,0.01,0.0,0,N.A.,N.A.,N.A.,N.A.,52.74,19.0
