listing_name,listing_url,listing_image,shop_name,start_price,size_options,ship_cost_germany,allows_returns,shop_location,shop_rating,shop_review_counts,item_review_counts,customer_item_reviews
Purple Embroidery Floral Ivory Satin Dress Junior Toddler Wedding Flower Girl Bridesmaid Spring Summer Fall Winter Holiday Easter Birthday,https://www.etsy.com/listing/927368066/purple-embroidery-floral-ivory-satin?click_key=220deb3152f1c83c2225057cccda5f30d260ddb3%3A927368066&click_sum=9f1d6cf5&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-185-8&pro=1,https://i.etsystatic.com/14459143/c/2250/1788/0/461/il/877609/2789869550/il_340x270.2789869550_gzdb.jpg,ToddlersAndTulle,39.33,11,0,1,"Maywood, CA",5,5.250,0,N.A.
Flower Girl Dress Black Gueen Flower Tulle Dress Tutu  Birthday Tutu baby dress Toddler Ball Gown  tutu Black,https://www.etsy.com/listing/714288458/flower-girl-dress-black-gueen-flower?click_key=08c989d96023f048f9482e58c4b10df87b5e557b%3A714288458&click_sum=e4ba708f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-186-1&sts=1,https://i.etsystatic.com/12275507/r/il/331aa3/1971954620/il_340x270.1971954620_5gmp.jpg,Viffi,59.94,8,0,0,Ukraine,4.5,260,0,N.A.
"Flower girl dress, Bohemian Flower Girl Dress, rustic flower girl dress, boho flower girl dress, lace flower girl dress, boho wedding dress",https://www.etsy.com/listing/816571663/flower-girl-dress-bohemian-flower-girl?click_key=ce3e3fa053251179df9f364ede1e330304552654%3A816571663&click_sum=f3540e68&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-186-2&pro=1&sts=1,https://i.etsystatic.com/6972338/c/1189/945/0/162/il/2b9b97/2335492960/il_340x270.2335492960_cvyl.jpg,Thelittlekitten23,80.92,16,0,1,"Elmer, NJ",5,7.781,12,"['MY FAVORITE ETSY PURCHASE TO DATE!!! It is soooo adorable on my flower girl! The seller was nice enough to make me a bigger size than what was indicated on the size chart & it fits perfectly! There was a delay with shipping but oh my gosh it was worth the wait! 😀😀😀 happy camper over here!', 'Adorable! Great quality, I loved that the stop white lace part was a bit stretchy. The skirt was a little long on my daughter but she is on the short side for her age. She is a typical 2T in most brands and we ordered a 2, it was perfect.', 'My daughter wore this as a flower girl and it was beautiful, fit perfectly.', 'Gorgeous!!!!']"
Girls Monochrome Checker Checkerboard Chess Check Square Printed Sleeveless Skater Dress,https://www.etsy.com/listing/771861657/girls-monochrome-checker-checkerboard?click_key=93f1dbceca0157577c12083faff18e6d825f7f64%3A771861657&click_sum=5521ff57&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-186-3,https://i.etsystatic.com/16109531/r/il/0355ed/2166807102/il_340x270.2166807102_faoq.jpg,BlueMagikClothing,21.68,3,0,0,United Kingdom,4.5,1.521,0,N.A.
"Down on the Farm Girls Dress, Sleeveless Dress, Farmyard Animal, Party Dress",https://www.etsy.com/listing/997735499/down-on-the-farm-girls-dress-sleeveless?click_key=2c0e3cb475c140b5cf604566ad623005d747889e%3A997735499&click_sum=89173462&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-186-4&sts=1,https://i.etsystatic.com/25248285/c/1869/1485/0/15/il/db4aae/3049861593/il_340x270.3049861593_22gc.jpg,KidsCountryCasuals,50.63,9,0,1,United Kingdom,4.5,37,0,N.A.
Flower Girl Dress White Tulle Toddler Dress Elegant Dress Pearl Tulle dress Cutout Waist White Tutu Dress with Pearl Button on the Back,https://www.etsy.com/listing/1199971268/flower-girl-dress-white-tulle-toddler?click_key=576178e5cb8f1d0ab4c24529dff45befac1c7dff%3A1199971268&click_sum=e373c2b0&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-186-5&sts=1,https://i.etsystatic.com/32311312/c/2038/1620/156/304/il/7136ab/3850585323/il_340x270.3850585323_6bvq.jpg,MNRVGoods,113.64,12,0,0,"Dallas, TX",5,67,0,N.A.
LOLA Baby baptism Gown.Nb18M.Unisex.christening clothing.Special celebration.Christening gown.christening wear.Blessing.Heirloom lace BAPTIS,https://www.etsy.com/listing/249241197/lola-baby-baptism?click_key=e7ed4615cbce4d6d813be61e9eaa4ddd3f34106a%3A249241197&click_sum=95b4a4d4&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-186-6,https://i.etsystatic.com/9692388/r/il/eb8bf5/4086698190/il_340x270.4086698190_ictf.jpg,Moniquesthingsshop,35.00,11,0,1,Spain,5,447,9,"[""Most Beautiful gown I have seen!! Its Perfect, exactly what I wanted and couldn't find here in the states.  I cant wait for my baby girl to wear it!! Monica is a sweetheart and amazing person to work with!!  She always kept me updated with everything and made me feel extremely comfortable through the  entire process. I recommended her 100%. \n\nMuchismas gracias Monica por toda su ayuda durante el processo, le mandare fotos de la bebe en su vestido en Noviembre. Saludes"", 'Words cannot say how grateful we are for Monica! Im am obsessed with the dress! It was absolutely perfect in every way and delivery was amazingly fast! Thank you tons Monica for the beautiful dress you handmade my Goddaughter Adalynn! An heirloom that will be passed down for generations to come! ', 'Thank you so very mutch, for the amazing and beautiful dress you made for me! ❤️☺️ I can tell it is made with love. And the fabric is of an amazing quality. Thank you so mutch again! ☺️', 'The gown is beautiful! The lace is so delicate, the design is so lovely, the gown, the matching items, everything is perfect and just as shown on the picture. Monica is a pleasure to work with, she is very responsive, she worked with us on getting the order right (we needed to order an additional special item) and the order arrived even sooner than expected. This is our second order from Monica and we would highly recommend her to everybody! She is a talented craftsman and a lovely person.']"
"Tulle Flower Girl Dress, Burgundy Lace Flower Girl Dresses, Boho Flower Girl Dress, Rustic Lace Flower Girl Dress, Christmas Dress, 23",https://www.etsy.com/listing/743910153/tulle-flower-girl-dress-burgundy-lace?click_key=7809017711ec3705534b7a7671a19d585f704fb6%3A743910153&click_sum=1e858826&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-186-7&pro=1,https://i.etsystatic.com/10723307/c/2000/1589/0/25/il/b6cbc1/2088902837/il_340x270.2088902837_kyjb.jpg,SweetValentina,63.69,10,0,1,"Pleasant Grove, UT",5,15.764,10,"['I loved the dress, perfect fit and length for my one year old who is learning to walk.', 'The dress was beautiful and I received it quickly. Couldn’t be happier.', 'Precious dresses. High quality. Look adorable', 'Beautiful dress. Great quality. I am extremely happy with the purchase ☺']"
"Ready to Ship- Long Sleeve Ivory Lace Sweetheart Dress- Flower Girl, Wedding, Outfit, Girl, Toddler, country, rustic dress, fall, winter",https://www.etsy.com/listing/489516077/ready-to-ship-long-sleeve-ivory-lace?click_key=6bbe805f1ae723196705d008aedd88ecc2fc0c9f%3A489516077&click_sum=91b64e34&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-186-8&pro=1&sts=1,https://i.etsystatic.com/6782249/c/438/348/29/206/il/0acb9f/1923875943/il_340x270.1923875943_1ve2.jpg,KutieTuties,59.89,11,0,1,"Beechgrove, TN",5,2.418,44,"['My girls wore the dresses for my wedding. They were perfect!', 'This dress is absolutely gorgeous. I bought it for my six-year-old, for our wedding. The wedding hasn’t happened yet but she’s tried it on twice and it’s just absolutely amazing. It has the best twirl to it and I was so impressed, especially for the price. I couldn’t have even imagined it would have been so beautiful as it is. She loves it so much also, she never wants to take it off when she tries it on. Thank you so much!', ""The dress came in absolutely perfect! It is a bit more on the cream side than expected, but in the sunlight it's a beautiful soft white. We love it! Thank you so much!"", 'absolutely BEAUTIFUL! Got these dresses for my 5 year old and one year old.. they are just what I was hoping for their baptism dresses. Like and best of all they have stretch to them like in the sleeve area. Its soft and long lace. ']"
"Flower girl dress satin, Flower girl dress tutu, Communion dress, Ivory girl dress, First birthday girl dress, Flower dress with train",https://www.etsy.com/listing/1074574448/flower-girl-dress-satin-flower-girl?click_key=0a29865e4242eb0a04a007f31df6cb6ae21e60bc%3A1074574448&click_sum=ec965976&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-187-1&pro=1&frs=1,https://i.etsystatic.com/21512279/c/959/763/0/410/il/a55d86/3772772549/il_340x270.3772772549_7gqf.jpg,ColibriFashionStudio,137.12,0,0,0,Ukraine,5,1.200,5,"['I needed a custom flower girl dress for my daughter who is very very picky and absolutely had to have a dress with long sleeves like mine. I searched and searched and could not find a classic dress WITH a train and long sleeves which were absolute musts for my girl. \nI reached out and the seller was very kind and willing to customize this dress for us. \nOur wedding is still 7 months away so I ordered a bit bigger than she needs so it can fit by that date but we love it already. She was head over heels with her flower girl dress 🥰', 'Great quality, exactly what we were looking for for our flower girl. My niece absolutely loves it, fits perfectly.', 'Seller customized this gown for me and I love it. I purchased 3 for my 3 flower girls. They haven’t tried them on yet but at first glance, they’re perfect.', 'N.A.']"
"Mustard linen dress for girl with flutter sleeve, Girls linen pinafore dress, Toddler linen dress",https://www.etsy.com/listing/715074653/mustard-linen-dress-for-girl-with?click_key=aa5ebde3feff9ab583a84aaeab2f1167941366cb%3A715074653&click_sum=00dfaf21&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-187-2&frs=1&etp=1&sts=1,https://i.etsystatic.com/19445394/c/1245/990/186/979/il/8078ff/3201864780/il_340x270.3201864780_2uaw.jpg,LissiKids,93.66,35,0,1,Ukraine,5,367,37,"['This dress was stunning on stage!', ""This dress is absolutely gorgeous! It is one of a kind and I am so happy with my purchase. The last few years I've been trying to recover from an eating disorder and this is one of the few dresses that I actually feel good about myself in!"", 'I ordered this custom dress for my daughter for a very special family event. The seller Anna, was exceptionally communicative and kindly answered all of my questions. With expedited shipping, the dress arrived exactly 1 minute before we had to leave and I am SO happy it did. Everyone couldn’t stop talking about how beautiful the dress was on my two year old! Thank you so much for sharing your craft!', 'Amazingly gorgeous! Beyond expectations and super quick delivery even during such difficult and trying times. A pleasure to communicate with. My continued prayers! What beautiful work you do!']"
"Flowergirl Dress, Winter Flower Girl, Tulle Flower Girl, Ivory Flower girl, Ivory girls Dress, Rustic Flower Girl, Ivory Girl Dress, Tutu",https://www.etsy.com/listing/96791052/flowergirl-dress-winter-flower-girl?click_key=d64decb171c3732de97b0c9a870cc45f4136348b%3A96791052&click_sum=2c6f3cff&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-187-3&sts=1,https://i.etsystatic.com/5166365/r/il/f7f421/331340303/il_340x270.331340303.jpg,OliviaKateCouture,252.91,18,0,1,"Longwood, FL",5,1.104,0,N.A.
Multi-Colored Green Black Tulle V-Back Sleeveless Camo Cotton Dress Junior Toddler Rustic Chic Wedding Flower Girl Birthday Party Photoshoot,https://www.etsy.com/listing/860632090/multi-colored-green-black-tulle-v-back?click_key=c6a35c5cadd87ad7babb11b627b583859240b303%3A860632090&click_sum=82b09647&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-187-4&pro=1,https://i.etsystatic.com/14459143/c/2250/1788/0/403/il/77509b/2589753353/il_340x270.2589753353_l7e1.jpg,ToddlersAndTulle,39.33,11,0,1,"Maywood, CA",5,5.250,0,N.A.
"Flower girl dress, Girls gold sequin dress, toddler sparkly dress Christmas girl dress",https://www.etsy.com/listing/1066793176/flower-girl-dress-girls-gold-sequin?click_key=a5ede69dd314cd329b9d02eea65b4bf711aade40%3A1066793176&click_sum=bf648795&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-187-5&pro=1&sts=1,https://i.etsystatic.com/14471884/c/1062/844/0/163/il/ed16e3/3363781133/il_340x270.3363781133_gyah.jpg,CandyRosesShop,71.93,21,0,1,Kazakhstan,5,215,12,"['This was GOOOORGEOUS for my daughters first birthday. I rarely leave reviews but I was honestly so happy and in love. What a BEAUTIFUL dress and she received so many compliments.', 'The dress is absolutely gorgeous, the photos do not do it justice. The dress arrived well before the estimated delivery date. I was unsure of sizing so I sent the seller a photo of my cousin and the dress fits perfectly!', 'This dress is beautifully made, and it is very well done. Great quality. The tulle is more a peach color rather than white, so just be aware of that before ordering. But the seller was amazing to work with - she allowed me to send in measurements for a custom fit, and always answered my questions quickly and with kindness. Overall recommend highly!', 'The dress was fantastic and looked beautiful on my daughter as a flower girl. The only thing was the zipper would get stuck just a tad, but not too terrible.']"
WHITE LACE BODYSUIT - Lace Baby Romper - Tutu Cute Baby Dress Cotton Jumpsuit Baby Girl Rompers Baby Lace Outfit New Baby Gift - Birthday,https://www.etsy.com/listing/1228335662/white-lace-bodysuit-lace-baby-romper?click_key=0f542b8fc9051e1c057651f7874348e8d7006778%3A1228335662&click_sum=ea5b2515&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-187-6&frs=1&sts=1,https://i.etsystatic.com/27757549/r/il/224c2f/3661314826/il_340x270.3661314826_8v71.jpg,BabyAtelierLondon,50.63,4,0,1,United Kingdom,5,132,0,N.A.
Body with Ruffles Baby Girl Floral pink purple white,https://www.etsy.com/listing/1026079430/body-with-ruffles-baby-girl-floral-pink?click_key=8f657a56cc4875dd39a838f3adc805d525848fe3%3A1026079430&click_sum=123fdc80&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-187-7,https://i.etsystatic.com/24340503/c/2750/2186/117/58/il/9e6eab/3160204412/il_340x270.3160204412_8uyb.jpg,MykoniaDesign,32.90,4,0,1,Germany,5,157,0,N.A.
